game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
696916498842650050,gs25#11901,1,5,1,0.20,"1,148","4,300",220.14,0,1,,7,19m 32s,"17,547","7,060","10,462",0,20,0,0,,0,4,"304,243",74.4%,18m 04s,0,0,4,944,3,1,1,5
5560916811748953461,gs25#11901,2,2,0,1.00,391,"1,150",152.32,0,1,,30,07m 33s,"4,823","1,450","3,353",0,20,0,0,1,1,0,"212,546",94.7%,06m 16s,0,0,,449,2,,2,2
6269943296564155979,gs25#11901,6,4,1,1.50,"2,508","6,725",250.47,0,2,3,5,26m 51s,"22,559","9,095","12,601",0,295,0,0,2,1,2,"506,195",81.5%,25m 35s,0,0,3,"1,331",4,4,5,13
12671995038493568809,gs25#11901,4,3,1,1.33,"1,474","1,550",150.97,0,0,,30,10m 16s,"5,755","2,050","3,573",0,20,0,0,,0,2,"297,070",74.3%,08m 49s,0,0,,561,2,3,2,2
5160993807131535279,gs25#11901,1,1,0,1.00,478,325,123.42,0,0,,14,02m 38s,"1,204",600,579,0,25,0,0,,0,0,"72,728",78.6%,01m 15s,0,0,,200,,1,1,
16190990030985464430,gs25#11901,4,2,2,2.00,"1,146","6,475",443.49,0,1,1,22,14m 36s,"13,762","7,195","6,487",0,30,0,0,,1,0,"408,733",90.9%,13m 12s,0,0,4,446,3,2,2,7
5766657659504091454,gs25#11901,3,1,0,3.00,"1,168","1,100",227.59,0,0,1,11,04m 50s,"3,805","2,100","1,680",0,25,0,0,,0,0,"101,879",93.6%,03m 28s,0,0,,389,1,2,2,2
11698300319115607519,gs25#11901,3,3,0,1.00,"1,109","3,500",218.30,0,0,,16,16m 02s,"13,197","5,400","7,787",0,10,0,0,,0,2,"376,684",57.4%,14m 43s,0,0,1,552,3,2,2,4
17182078833479220539,gs25#11901,6,3,4,2.00,"2,377","8,850",340.17,0,1,1,3,26m 01s,"25,309","11,290","12,597",0,290,0,0,1,1,1,"452,037",94.0%,24m 46s,0,0,6,770,4,3,5,9
15925514889536635669,gs25#11901,7,2,2,3.50,"3,702","7,550",317.67,0,2,3,8,23m 46s,"20,713","8,775","11,139",0,295,0,0,1,0,1,"525,231",95.2%,22m 34s,0,0,5,877,2,5,6,8
573270288278313393,gs25#11901,4,2,1,2.00,"1,350","7,050",538.17,0,1,,26,13m 06s,"12,828","7,550","5,208",0,10,0,0,,0,1,"278,393",97.3%,11m 46s,0,0,5,464,2,3,3,6
7068172527233308540,gs25#11901,5,4,5,1.25,"2,243","5,200",194.27,0,1,1,2,26m 46s,"23,670","9,100","12,920",0,280,0,0,2,1,2,"366,491",74.5%,25m 20s,0,0,2,"1,320",5,2,5,3
11069810420960945159,gs25#11901,6,2,3,3.00,"2,235","4,975",196.90,0,2,3,8,25m 16s,"18,862","6,435","11,427",0,40,0,0,1,1,0,"460,356",97.0%,23m 48s,0,0,1,805,5,3,4,6
16641452119425625379,gs25#11901,0,2,1,0.00,645,700,78.21,0,0,,28,08m 57s,"4,889","1,000","3,889",0,0,0,0,,0,1,"294,349",96.7%,07m 45s,0,0,,469,1,,0,5
8023509551043109062,gs25#11901,8,2,3,4.00,"2,907","7,875",290.59,0,3,3,2,27m 06s,"26,411","10,415","13,412",0,370,0,0,1,1,0,"565,941",94.6%,25m 43s,0,0,4,907,4,8,6,5
9513348898390230932,gs25#11901,7,2,7,3.50,"3,711","9,625",455.80,0,4,,7,21m 07s,"24,987","13,325","10,852",0,375,0,0,,1,0,"369,705",98.8%,19m 44s,0,0,5,"1,177",3,7,6,3
