game_id,gamer_id,kills,deaths,assists,kd,damage,score,score_per_min,wall_bangs,headshots,reviver,team_placement,time_played,total_xp,score_xp,match_xp,challenge_xp,medal_xp,bonus_xp,misc_xp,team_wiped,gulag_kills,gulag_deaths,distance_traveled,percent_time_moving,team_survival,executions,nearmisses,kiosk_buy,damage_taken,mission_pickup_tablet,last_stand_kill,longest_streak,cache_open
12738010084500329887,yummkpop#1347,3,3,2,1.00,"1,944","5,000",213.52,0,1,,6,23m 25s,"17,594","5,525","11,693",0,30,0,0,,1,1,"278,659",81.4%,21m 43s,0,0,4,"1,141",2,2,3,6
7314646276288291020,yummkpop#1347,7,2,3,3.50,"2,745","7,175",545.63,0,1,,20,13m 09s,"15,027","8,075","6,558",0,330,0,0,1,1,0,"358,603",96.9%,11m 53s,0,0,4,680,1,6,6,2
13762401846356229730,yummkpop#1347,4,2,2,2.00,"1,821","3,975",213.71,0,0,2,10,18m 36s,"14,837","4,725","9,907",0,30,0,0,,1,0,"385,979",78.7%,17m 19s,0,0,1,761,2,3,2,3
7573066476077844879,yummkpop#1347,7,1,2,7.00,"3,200","10,425",370.56,0,5,,1,28m 08s,"27,345","12,385","13,076",0,350,0,0,2,0,0,"404,111",94.2%,26m 55s,0,0,5,931,3,5,6,10
11269262590786748193,yummkpop#1347,2,3,2,0.67,"1,181","4,500",227.66,0,1,4,11,19m 46s,"15,694","5,570","9,784",0,30,0,0,,1,1,"280,358",65.1%,18m 24s,0,0,2,760,4,2,2,3
2452511754432298028,yummkpop#1347,8,0,8,8.00,"3,884","11,650",417.31,0,2,1,1,27m 55s,"33,462","18,925","12,778",0,370,0,0,1,0,0,"399,141",98.3%,26m 27s,0,0,8,322,5,6,8,9
166789920170152961,yummkpop#1347,5,2,2,2.50,"1,851","2,025",191.04,0,2,,7,10m 36s,"7,600","3,075","3,973",0,375,0,0,,0,0,"105,694",94.2%,08m 56s,0,0,,430,,5,5,3
12908584275300178648,yummkpop#1347,5,3,0,1.67,"2,286","3,100",261.97,0,0,1,5,11m 50s,"8,251","3,300","4,230",0,290,0,0,1,0,0,"127,665",86.6%,10m 39s,0,0,,885,1,6,6,5
17948462844728439216,yummkpop#1347,0,1,0,0.00,150,475,127.80,0,0,,13,03m 43s,"3,175","1,975","1,080",0,120,0,0,,0,0,"74,041",87.1%,02m 09s,0,0,,254,1,1,1,1
6371716728980100184,yummkpop#1347,6,1,2,6.00,"2,865","8,325",325.62,0,1,2,4,25m 34s,"24,523","10,885","12,484",0,280,0,0,,0,0,"437,120",98.1%,24m 17s,0,0,6,830,4,5,5,9
1994483019911682945,yummkpop#1347,3,2,2,1.50,"1,981","2,600",317.72,0,1,,28,08m 11s,"6,834","3,100","3,689",0,45,0,0,,1,0,"239,901",94.9%,06m 53s,0,0,1,456,1,3,2,2
17186776500400332224,yummkpop#1347,2,2,2,1.00,"1,019","2,725",148.10,0,0,1,16,18m 24s,"12,230","3,845","8,350",0,35,0,0,1,0,1,"409,482",84.4%,17m 07s,0,0,1,294,3,2,2,4
3376491939744792884,yummkpop#1347,2,2,3,1.00,"1,072","1,375",109.13,0,0,,22,12m 36s,"8,850","2,575","6,213",0,10,0,0,,1,0,"385,835",98.2%,11m 13s,0,0,1,545,2,,1,3
9208711585883946615,yummkpop#1347,2,0,0,2.00,400,"1,450",330.80,0,0,,,04m 23s,"1,920","1,850",0,0,70,0,0,2,,,"204,821",94.7%,,0,0,2,76,,,2,2
6969173022209160501,yummkpop#1347,1,2,0,0.50,696,"3,175",361.48,0,0,,30,08m 47s,"6,957","3,675","3,282",0,0,0,0,,0,1,"271,239",83.0%,07m 34s,0,0,1,242,1,1,1,6
10251437350741294273,yummkpop#1347,0,2,0,0.00,449,375,44.12,0,0,,27,08m 30s,"4,999",875,"4,124",0,0,0,0,,0,1,"271,312",45.7%,07m 08s,0,0,,637,2,,0,1
15421420414925206938,yummkpop#1347,0,2,0,0.00,646,"3,375",194.71,0,1,,15,17m 20s,"12,405","4,195","8,101",0,50,0,0,1,0,1,"422,430",80.0%,16m 03s,0,0,2,416,2,1,1,8
2671350420482334968,yummkpop#1347,3,1,0,3.00,897,"2,400",209.00,0,0,2,25,11m 29s,"7,183","2,400","4,733",0,0,0,0,,1,0,"516,561",95.5%,09m 44s,0,0,1,215,,2,2,5
6619170849598858237,yummkpop#1347,7,2,0,3.50,"3,705","4,050",174.07,0,2,2,7,23m 16s,"16,755","4,350","11,548",0,320,0,0,1,0,1,"376,978",88.3%,21m 54s,0,0,,720,1,6,7,9
12133727580016502870,yummkpop#1347,3,2,0,1.50,"1,283","2,575",214.58,0,1,,20,12m 00s,"8,851","2,575","6,266",0,10,0,0,1,1,0,"291,833",97.0%,10m 38s,0,0,1,428,1,1,2,5
